paper_id,priority_score,reasons,in_top_n,has_any_section,has_primary_section,eligible_pdf,last_attempt_outcome,last_attempt_ts,retry_class,retry_priority,access_strategy,publication_year,title,source_url,doi,arxiv_id,openalex_id,s2_paper_id
01KRCY358N8XP4GTHC3HDVHZR9,7.5,active_learning_uncertainty_hotspot,False,False,False,True,,,not_attempted_pdf_available,5.0,high-priority delta ingest candidate,2026,A Unified SU(2) Framework for Vector Beam Transformations and Complex Beam Shaping,https://arxiv.org/pdf/2605.06566.pdf,,2605.06566,W7160726453,
01KRCY359SDR4Y7MGC4R4D3ABF,7.5,active_learning_uncertainty_hotspot,False,False,False,True,,,not_attempted_pdf_available,5.0,high-priority delta ingest candidate,2026,Dammann Metasurface Route to Overcoming the Uniformity Defects in Two-Dimensional Beam Multipliers,https://arxiv.org/pdf/2502.06021.pdf,,2502.06021,W4407386189,
01KRCY35ACDZ5HG9CDR624EA65,7.5,active_learning_uncertainty_hotspot,False,False,False,True,,,not_attempted_pdf_available,5.0,high-priority delta ingest candidate,2026,Quantum Noise from Vacuum Field Injection in Optical Cavities with Diffraction-related Loss,https://arxiv.org/pdf/2505.04630.pdf,,2505.04630,W4416095526,
01KRCY35BEDS4BFQ6NDAQEM4RP,7.5,active_learning_uncertainty_hotspot,False,False,False,True,,,not_attempted_pdf_available,5.0,high-priority delta ingest candidate,2026,Excitation-pulse intensity mediated control of coherent nonlinear optical response of a V-type system,https://arxiv.org/pdf/2506.13371.pdf,,2506.13371,W4416706224,
01KRCY35BY815F9T9SFPXQKG80,7.5,active_learning_uncertainty_hotspot,False,False,False,True,,,not_attempted_pdf_available,5.0,high-priority delta ingest candidate,2026,Orbit-orbit photonics: Harnessing vortex-trajectory interplay for light manipulation,https://arxiv.org/pdf/2512.01632.pdf,,2512.01632,W4416966476,
01KRCY35DY35X6X6F6RCHF5EPB,7.5,active_learning_uncertainty_hotspot,False,False,False,True,,,not_attempted_pdf_available,5.0,high-priority delta ingest candidate,2026,Incorporating rank-free coupling and external field via an incoherent modulated spatial photonic Ising machine,https://arxiv.org/pdf/2512.21587.pdf,,2512.21587,W7117632192,
01KRCY35EQBNHREPF57MVH87CT,7.5,active_learning_uncertainty_hotspot,False,False,False,True,,,not_attempted_pdf_available,5.0,high-priority delta ingest candidate,2026,Engineering Photoluminescence with Mie Voids,https://arxiv.org/pdf/2601.19420.pdf,,2601.19420,W7126001447,
01KRCY35FM4KN3FFZVTADASFY1,7.5,active_learning_uncertainty_hotspot,False,False,False,True,,,not_attempted_pdf_available,5.0,high-priority delta ingest candidate,2026,All-optical programming of polarization singularities in a photonic-crystal laser,https://arxiv.org/pdf/2602.17368.pdf,,2602.17368,W7130762434,
01KRCY35H52XTZW2CM6B29QS7V,7.5,active_learning_uncertainty_hotspot,False,False,False,True,,,not_attempted_pdf_available,5.0,high-priority delta ingest candidate,2026,Subluminal and superluminal velocities of free-space photons,https://arxiv.org/pdf/2602.17576.pdf,,2602.17576,W7130762355,
01KRCY35HDDRNR6NCZYE88CZ7J,7.5,active_learning_uncertainty_hotspot,False,False,False,True,,,not_attempted_pdf_available,5.0,high-priority delta ingest candidate,2026,Designing a low-loss high reflectivity mirror for gravitational waves detectors by combining a dielectric metasurface and a multilayer stack,https://arxiv.org/pdf/2603.16656.pdf,,2603.16656,W7139146741,
01KRCY35J9PTRC52011KQV1CAV,7.5,active_learning_uncertainty_hotspot,False,False,False,True,,,not_attempted_pdf_available,5.0,high-priority delta ingest candidate,2026,Valley-locked Optical Spin Skyrmions in Valley Photonic Crystal Waveguides,https://arxiv.org/pdf/2605.02676.pdf,,2605.02676,W7160456851,
01KRCY35MQDN4T58V1AK6TG03B,7.5,active_learning_uncertainty_hotspot,False,False,False,True,,,not_attempted_pdf_available,5.0,high-priority delta ingest candidate,2026,Probing the electromagnetic nonlinearity of vacuum with continuous-wave lasers,https://arxiv.org/pdf/2605.08359.pdf,,2605.08359,W7161090736,
01KRCY35N99DXVDYCFRSMKCT51,7.5,active_learning_uncertainty_hotspot,False,False,False,True,,,not_attempted_pdf_available,5.0,high-priority delta ingest candidate,2026,Theory for TERS of 2D materials including out-of-plane Raman response,https://arxiv.org/pdf/2605.08387.pdf,,2605.08387,W7161092236,
01KRCY35NSTHDQ9203BPMHXYTC,7.5,active_learning_uncertainty_hotspot,False,False,False,True,,,not_attempted_pdf_available,5.0,high-priority delta ingest candidate,2026,Magnetoplasmonic Nanopore Lensing for Enhanced Optical Readout and Controlled Translocation,https://arxiv.org/pdf/2605.08779.pdf,,2605.08779,W7161090215,
01KRCY35P6N80V2QM6FKZSGGKJ,7.5,active_learning_uncertainty_hotspot,False,False,False,True,,,not_attempted_pdf_available,5.0,high-priority delta ingest candidate,2026,Reconfigurable Magnetic Nanopore Platform for Selective Trapping,https://arxiv.org/pdf/2605.08791.pdf,,2605.08791,W7161090186,
01KRCY35Q4QPRGA5YVHAPWXJ0X,7.5,active_learning_uncertainty_hotspot,False,False,False,True,,,not_attempted_pdf_available,5.0,high-priority delta ingest candidate,2026,"Ultra-BroadBand Electromagnetic Control Using a Triple Circular Ring Metasurface: Surface Wave Propagation, Beam Steering, and RCS reduction (50-100 Ghz)",https://arxiv.org/pdf/2605.08821.pdf,,2605.08821,W7161091139,
01KRCY35QQ0FP4CZXDJYQSGK98,7.5,active_learning_uncertainty_hotspot,False,False,False,True,,,not_attempted_pdf_available,5.0,high-priority delta ingest candidate,2026,Bloch Siegert Physics in a Reconfigurable Photonic Binary Lattice,https://arxiv.org/pdf/2605.08875.pdf,,2605.08875,W7161090824,
01KRCY35SQTNR928FQ1W51ZBGX,7.5,active_learning_uncertainty_hotspot,False,False,False,True,,,not_attempted_pdf_available,5.0,high-priority delta ingest candidate,2026,Integrated lithium niobate microwave photonics: Driving next-generation wireless technologies,https://arxiv.org/pdf/2605.08939.pdf,,2605.08939,W7161090469,
01KRCY35TWR592JHPJ8R69KJTC,7.5,active_learning_uncertainty_hotspot,False,False,False,True,,,not_attempted_pdf_available,5.0,high-priority delta ingest candidate,2026,Raman suppression in nanophotonics enabled by multimode spectral filtering,https://arxiv.org/pdf/2605.09219.pdf,,2605.09219,W7161090536,
01KRCY35WY8TFMNWEGAS3JXDN7,7.5,active_learning_uncertainty_hotspot,False,False,False,True,,,not_attempted_pdf_available,5.0,high-priority delta ingest candidate,2026,Substrate-engineered tunable bound states in the continuum and directional radiation in dielectric metasurfaces,https://arxiv.org/pdf/2605.09388.pdf,,2605.09388,W7161091979,
01KRCY35XW9XVM7MQE6BBX06VJ,7.5,active_learning_uncertainty_hotspot,False,False,False,True,,,not_attempted_pdf_available,5.0,high-priority delta ingest candidate,2026,Single-atom trapping in the evanescent field of an integrated photonic resonator,https://arxiv.org/pdf/2605.09532.pdf,,2605.09532,W7161092041,
01KRCY35ZYQQANZNGPCDGWK4GT,7.5,active_learning_uncertainty_hotspot,False,False,False,True,,,not_attempted_pdf_available,5.0,high-priority delta ingest candidate,2026,Symmetry-Empowered Through-Barrier Sensing in Complex Media,https://arxiv.org/pdf/2605.09753.pdf,,2605.09753,W7161090607,
01KRCY360G9PEM6NCGBX84TGG3,7.5,active_learning_uncertainty_hotspot,False,False,False,True,,,not_attempted_pdf_available,5.0,high-priority delta ingest candidate,2026,A Dual-Dip Heterogeneous LPFG Sensing System via Annealing under Bending with Temperature and Humidity Compensation,https://arxiv.org/pdf/2605.09758.pdf,,2605.09758,W7161090888,
01KRCY361TNWFK7C3AT5XCJYQQ,7.5,active_learning_uncertainty_hotspot,False,False,False,True,,,not_attempted_pdf_available,5.0,high-priority delta ingest candidate,2026,Sparse Spectral Imaging for Thickness Mapping of 3R-MoS$_2$ on PDMS,https://arxiv.org/pdf/2605.09843.pdf,,2605.09843,W7161091378,
01KRCY362GEAXWHF1DZJ9EC1DJ,7.5,active_learning_uncertainty_hotspot,False,False,False,True,,,not_attempted_pdf_available,5.0,high-priority delta ingest candidate,2026,Time-of-flight force sensing below the quantum zero-point fluctuation,https://arxiv.org/pdf/2605.09854.pdf,,2605.09854,W7161092215,
01KRCY3635JGK1JWA8K5JNJQG5,7.5,active_learning_uncertainty_hotspot,False,False,False,True,,,not_attempted_pdf_available,5.0,high-priority delta ingest candidate,2026,Information Extraction of Nested Complex Structure of Quantum Cascade Lasers via Large Language Models,https://arxiv.org/pdf/2605.09927.pdf,,2605.09927,W7161091771,
01KRCY36459P105ZN3PM9J91BR,7.5,active_learning_uncertainty_hotspot,False,False,False,True,,,not_attempted_pdf_available,5.0,high-priority delta ingest candidate,2026,Diamond membranes: platform for photonic and opto-mechanical applications,https://arxiv.org/pdf/2605.10000.pdf,,2605.10000,W7161090880,
01KRCY365GZZWGG0CYVR8WHG3R,7.5,active_learning_uncertainty_hotspot,False,False,False,True,,,not_attempted_pdf_available,5.0,high-priority delta ingest candidate,2026,Measurement-Adapted Eigentask Representations for Photon-Limited Optical Readout,https://arxiv.org/pdf/2605.10008.pdf,,2605.10008,W7161090774,
01KRCY3SE5SRW7K7K67WRWBXS3,7.5,active_learning_uncertainty_hotspot,False,False,False,True,,,not_attempted_pdf_available,5.0,high-priority delta ingest candidate,2025,Cooling mechanical motion with polaritons,https://arxiv.org/pdf/2506.02562.pdf,10.1088/2058-9565/ae302a,2506.02562,W4415133803,
01KRCY3SG29D3H4HDPRACXGAA4,7.5,active_learning_uncertainty_hotspot,False,False,False,True,,,not_attempted_pdf_available,5.0,high-priority delta ingest candidate,2025,Magneto-optical Skyrmion for manipulation of arbitrary light polarization,https://arxiv.org/pdf/2512.21006.pdf,,2512.21006,,98e0efb9dd3cb4298930a377479be04ec5cec4a6
01KRCY3SWMN2895HH1FCY9Y4K1,7.5,active_learning_uncertainty_hotspot,False,False,False,True,,,not_attempted_pdf_available,5.0,high-priority delta ingest candidate,2025,High Space-bandwidth Product Label-free Examination of iPSC-derived Brain Organoids via Fourier Ptychographic Microscopy,https://arxiv.org/pdf/2512.24489.pdf,10.1109/JSTQE.2025.3650095,2512.24489,W7118022091,
01KRCY3TESZYK08RX5P5PV4MQR,7.5,active_learning_uncertainty_hotspot,False,False,False,True,,,not_attempted_pdf_available,5.0,high-priority delta ingest candidate,2025,Extracting the photon indistinguishability error from measurable quantum observables,https://arxiv.org/pdf/2510.01731.pdf,10.1088/1367-2630/ae2bf4,2510.01731,W4414818882,
01KRCY3TV97TZZGCBFC1P2RCTP,7.5,active_learning_uncertainty_hotspot,False,False,False,True,,,not_attempted_pdf_available,5.0,high-priority delta ingest candidate,2026,Non-Hermitian Band Topology and Edge States in Atomic Lattices,https://arxiv.org/pdf/2601.00487.pdf,,2601.00487,,6c0784301c5c1e71382e04decbbfcfe7bc3b2179
01KRCY3V20FZ91YKTV83PK9XEJ,7.5,active_learning_uncertainty_hotspot,False,False,False,True,,,not_attempted_pdf_available,5.0,high-priority delta ingest candidate,2026,Pseudo-Hermitian Magnon Dynamics,https://arxiv.org/pdf/2601.00701.pdf,,2601.00701,,e97ece38b4616bb5d71332c9df46b03c4388848a
01KRCY3VD9HZJRKQ5MK8RBA5KW,7.5,active_learning_uncertainty_hotspot,False,False,False,True,,,not_attempted_pdf_available,5.0,high-priority delta ingest candidate,2025,Beijing Normal University 12-meter Interferometric kHz GW Detector Prototype: Design and Scientific Prospects,https://arxiv.org/pdf/2503.24178.pdf,10.1007/s11433-025-2831-1,2503.24178,W4417222471,
01KRCY3W8YNNDDF07ZXMFTPTM8,7.5,active_learning_uncertainty_hotspot,False,False,False,True,,,not_attempted_pdf_available,5.0,high-priority delta ingest candidate,2026,Deep-Subwavelength Plasmon Polariton Atomic Cavity Detector for Frequency- and Polarization-Sensitive Terahertz Detection and Imaging,https://arxiv.org/pdf/2601.01796.pdf,,2601.01796,,9eded40b8f1525c7c3e2321255741b40d9c0820f
01KRCY3X7W3GB42CSYQ0C95WPW,7.5,active_learning_uncertainty_hotspot,False,False,False,True,,,not_attempted_pdf_available,5.0,high-priority delta ingest candidate,2026,Optical Quasi-symmetry Groups for Meron Lattices,https://arxiv.org/pdf/2601.02675.pdf,,2601.02675,,b6906ee850472638af85a0da4552ad987dd196ca
01KRCY3XHTQJFNVCPJN46Y3W6X,7.5,active_learning_uncertainty_hotspot,False,False,False,True,,,not_attempted_pdf_available,5.0,high-priority delta ingest candidate,2026,Hopf Exceptional Points,https://arxiv.org/pdf/2504.13012.pdf,10.21468/SciPostPhys.20.1.001,2504.13012,W4416534599,
01KRCY3XPSFCHV9XF1MAF7MPRC,7.5,active_learning_uncertainty_hotspot,False,False,False,True,,,not_attempted_pdf_available,5.0,high-priority delta ingest candidate,2025,Unraveling real-time chemical shifts in the ultrafast regime,https://arxiv.org/pdf/2512.13079.pdf,10.1103/y6dt-1sfw,2512.13079,W4417241119,
01KRCY3Y9K8PPD3YF7V2DPX3XC,7.5,active_learning_uncertainty_hotspot,False,False,False,True,,,not_attempted_pdf_available,5.0,high-priority delta ingest candidate,2026,Terahertz volume plasmon-polariton modulation in all-dielectric hyperbolic metamaterials,https://arxiv.org/pdf/2601.04000.pdf,10.1002/adom.202502680,2601.04000,W7119494070,
01KRCY3YD0R3BZB8CQ0EPE6TSG,7.5,active_learning_uncertainty_hotspot,False,False,False,True,,,not_attempted_pdf_available,5.0,high-priority delta ingest candidate,2026,Backscatter Communication Through Disordered Media Enabled by a Programmable Leaky Cavity,https://arxiv.org/pdf/2601.04128.pdf,,2601.04128,,c02f53c32c4c5b6a22d0a0e8b4dfed422f055240
01KRCY3Z3JA3A0E7CV17Q66DXH,7.5,active_learning_uncertainty_hotspot,False,False,False,True,,,not_attempted_pdf_available,5.0,high-priority delta ingest candidate,2026,Tunable Quantum Interference in Free Space with a Liquid-Crystal Metagrating,https://arxiv.org/pdf/2601.04947.pdf,,2601.04947,,d70064ed25500816723afdcd0ab6c4a22c63c396
01KRCY3ZC7YDT0F23HDAP6V5SN,7.5,active_learning_uncertainty_hotspot,False,False,False,True,,,not_attempted_pdf_available,5.0,high-priority delta ingest candidate,2025,ME-FIRST: A Metasurface-Enhanced Fingerprint InfraRed Spectroscopic Tool for Fluid Analytes,https://arxiv.org/pdf/2510.24210.pdf,10.1364/OE.584567,2510.24210,W7119505558,
01KRCY402TYCYK9CAM2YY49EVB,7.5,active_learning_uncertainty_hotspot,False,False,False,True,,,not_attempted_pdf_available,5.0,high-priority delta ingest candidate,2026,Sub-second A-scan Acquisition Using Marginal Spectral-Domain Quantum Optical Coherence Tomography,https://arxiv.org/pdf/2512.01110.pdf,,2512.01110,,af722cfb712090ea78e46dd65701bffe58202914
01KRCY40DT0BPWB340NC4VH2Z9,7.5,active_learning_uncertainty_hotspot,False,False,False,True,,,not_attempted_pdf_available,5.0,high-priority delta ingest candidate,2026,Programmable radio-frequency calculations in electromagnetic-wave domain,https://arxiv.org/pdf/2601.07213.pdf,,2601.07213,,a9f648bf261332236803fb4e1eb1f6e2e0a323f9
01KRCY41BF29QN1PV5W8AXDBWA,7.5,active_learning_uncertainty_hotspot,False,False,False,True,,,not_attempted_pdf_available,5.0,high-priority delta ingest candidate,2026,"Tunable, high pulse energy and narrow linewidth gas-filled fiber laser across near- and mid-infrared",https://arxiv.org/pdf/2601.08433.pdf,,2601.08433,,89e7c83c1276bf8b617a6f3ed5a300a2fa0285d1
01KRCY41D00GX12YP0JN5GH8VM,7.5,active_learning_uncertainty_hotspot,False,False,False,True,,,not_attempted_pdf_available,5.0,high-priority delta ingest candidate,2026,High-Power Single-Frequency Fiber Amplifiers,https://arxiv.org/pdf/2601.08471.pdf,,2601.08471,,c0a87fcd73800ba93881bb48e732d36398fee6ae
01KRCY41R6M8PZJVPK7CX8N1TC,7.5,active_learning_uncertainty_hotspot,False,False,False,True,,,not_attempted_pdf_available,5.0,high-priority delta ingest candidate,2026,Experimental Realization of All-Optical Terahertz Attoclock,https://arxiv.org/pdf/2511.16477.pdf,,2511.16477,,96df65401a3260c6dd091dd414e08f54eac9b3a1
01KRCY41SMWZ8M6YKGXSWW5B63,7.5,active_learning_uncertainty_hotspot,False,False,False,True,,,not_attempted_pdf_available,5.0,high-priority delta ingest candidate,2026,Casimir interactions between two parallel graphene sheets carrying steady-state drift currents,https://arxiv.org/pdf/2601.00489.pdf,10.1103/84n7-1r3b,2601.00489,W7123886800,
01KRCY422K6A5HX7N7MB2TKPZX,7.5,active_learning_uncertainty_hotspot,False,False,False,True,,,not_attempted_pdf_available,5.0,high-priority delta ingest candidate,2026,Spectral Distribution of Exceptional Points in Lattices with Localized Loss,https://arxiv.org/pdf/2601.09628.pdf,,2601.09628,,e39db541dd95427e3726ea918a20591a602c6775
01KRCY42BZ26B0PXGKCEGTKPXG,7.5,active_learning_uncertainty_hotspot,False,False,False,True,,,not_attempted_pdf_available,5.0,high-priority delta ingest candidate,2025,Generation of directed electron beams by tight focusing of an ultrashort IR laser in a near-critical plasma,https://arxiv.org/pdf/2509.21645.pdf,10.1063/5.0304934,2509.21645,W4416830379,
01KRCY444132DDVGDWQ14564BH,7.5,active_learning_uncertainty_hotspot,False,False,False,True,,,not_attempted_pdf_available,5.0,high-priority delta ingest candidate,2025,Anti-Interference Diffractive Deep Neural Networks for Multi-Object Recognition,https://arxiv.org/pdf/2507.06978.pdf,10.1038/s41377-026-02188-7,2507.06978,W4416104435,
01KRCY44NPMW90M69P316BGFZZ,7.5,active_learning_uncertainty_hotspot,False,False,False,True,,,not_attempted_pdf_available,5.0,high-priority delta ingest candidate,2026,Temporal Beam Self-Cleaning in Second-Harmonic Generation,https://arxiv.org/pdf/2601.12025.pdf,,2601.12025,,cc67da620ee7bc48b891af9761eefdad12296c77
01KRCY44QYRQ9QTZK3AW1DSM4P,7.5,active_learning_uncertainty_hotspot,False,False,False,True,,,not_attempted_pdf_available,5.0,high-priority delta ingest candidate,2026,State Engineering via Nonlinear Interferometry with Linear Spectral Phases,https://arxiv.org/pdf/2601.12173.pdf,10.1364/OE.590780,2601.12173,W7125351316,
01KRCY44STXDQ3BDED3WNREES6,7.5,active_learning_uncertainty_hotspot,False,False,False,True,,,not_attempted_pdf_available,5.0,high-priority delta ingest candidate,2026,Optical Self-Trapping and Nonlinear Light-Matter Interactions in Biological Soft Matter,https://arxiv.org/pdf/2601.12333.pdf,,2601.12333,,22f9f5b7a16167de4ba44d99f13eb916a7a868c4
01KRCY45GH3WXDDABRPVZES6JY,7.5,active_learning_uncertainty_hotspot,False,False,False,True,,,not_attempted_pdf_available,5.0,high-priority delta ingest candidate,2026,Tripartite quantum correlations obtained by post-selection from twin beams,https://arxiv.org/pdf/2601.14017.pdf,,2601.14017,,4421fc04a74158ba9e0aac0404b75235fe82a15c
01KRCY45XCDYQRPABZ5E73NF70,7.5,active_learning_uncertainty_hotspot,False,False,False,True,,,not_attempted_pdf_available,5.0,high-priority delta ingest candidate,2026,Kerr-enhanced amplification of three-wave mixing and emergent masing regimes,https://arxiv.org/pdf/2601.14726.pdf,,2601.14726,,4f0ee321fd043a61c85bfe848887beddd4da6dc7
01KRCY46123XHAMEA1VENAZEKE,7.5,active_learning_uncertainty_hotspot,False,False,False,True,,,not_attempted_pdf_available,5.0,high-priority delta ingest candidate,2026,Illustrating Special-Relativity Phenomena via Gaussian Ray Optics,https://arxiv.org/pdf/2601.15137.pdf,,2601.15137,,5fa2c656dd007c1e6b72a206d1b5f924d37776e5
01KRCY4695SF9A03ENKQK3VV0Y,7.5,active_learning_uncertainty_hotspot,False,False,False,True,,,not_attempted_pdf_available,5.0,high-priority delta ingest candidate,2026,Phase stabilization for long baseline interferometry of incoherent optical sources,https://arxiv.org/pdf/2510.13263.pdf,10.1364/OL.586783,2510.13263,W4415275391,
01KRCY46EGP5QHX02G304PR4JA,7.5,active_learning_uncertainty_hotspot,False,False,False,True,,,not_attempted_pdf_available,5.0,high-priority delta ingest candidate,2026,Bright Pulsed Squeezed Light for Quantum-Enhanced Precision Microscopy,https://arxiv.org/pdf/2601.15565.pdf,,2601.15565,,0ab4d6fa9815188e196287e09edbeb793df1615d
01KRCY46SDQD3MNAF0ZR0BS1PM,7.5,active_learning_uncertainty_hotspot,False,False,False,True,,,not_attempted_pdf_available,5.0,high-priority delta ingest candidate,2026,Size-dependent Dielectric Permittivity of Perovskite Nanocrystals,https://arxiv.org/pdf/2601.15898.pdf,,2601.15898,,8bb452537d1a50612811a22d987acc75c9dc60a1
01KRCY47SJ4X2ZNJ74ZC6MV7T9,7.5,active_learning_uncertainty_hotspot,False,False,False,True,,,not_attempted_pdf_available,5.0,high-priority delta ingest candidate,2025,Anomalous localization of light in one-dimensional Lévy photonic lattices,https://arxiv.org/pdf/2506.09210.pdf,10.1103/5bqm-f5tq,2506.09210,W7125368776,
01KRCY481KCG7HBQ6YGVSWZ5KR,7.5,active_learning_uncertainty_hotspot,False,False,False,True,,,not_attempted_pdf_available,5.0,high-priority delta ingest candidate,2026,Ligand Engineering for Precise Control of Ultrathin CsPbI3 Nanoplatelet Superlattices for Efficient Light-Emitting Diodes,https://arxiv.org/pdf/2511.11107.pdf,,2511.11107,,7f3c2cedc89a95a4f713960f9293036bfeaaf283
01KRCY49FTM9MSBXFQFNJT7BXF,7.5,active_learning_uncertainty_hotspot,False,False,False,True,,,not_attempted_pdf_available,5.0,high-priority delta ingest candidate,2026,Unified analysis of spatially-coupled absorption and saturation dynamics in multi-pass pumped thin-disk lasers,https://arxiv.org/pdf/2512.05771.pdf,,2512.05771,,71399a6b4c0e1e960280140b920e4934e693cdff
01KRCY4AARRVHWCFS1TWJZP5AS,7.5,active_learning_uncertainty_hotspot,False,False,False,True,,,not_attempted_pdf_available,5.0,high-priority delta ingest candidate,2026,Bridging mid and near infrared by combining optomechanics and self mixing,https://arxiv.org/pdf/2509.11729.pdf,10.1021/acsphotonics.5c03062,2509.11729,W4415088972,
01KRCY4AC6M460NZEDCB6X5G6Q,7.5,active_learning_uncertainty_hotspot,False,False,False,True,,,not_attempted_pdf_available,5.0,high-priority delta ingest candidate,2026,Gravitational wave detectors from an experimental perspective,https://arxiv.org/pdf/2601.18501.pdf,,2601.18501,,c9e152f50ec1f0c9ebd303c4a451d7e4ffa98866
01KRCY4AH87S8QGQ1B8M9ZBJH7,7.5,active_learning_uncertainty_hotspot,False,False,False,True,,,not_attempted_pdf_available,5.0,high-priority delta ingest candidate,2026,Controlling X-ray emission with dispersion-engineered surface plasmon polaritons,https://arxiv.org/pdf/2601.20337.pdf,,2601.20337,,edbfaaa868a8dba932b9f1adde58ec3435bdc0fe
01KRCY4CQBMF6REZPXPRDFTQZY,7.5,active_learning_uncertainty_hotspot,False,False,False,True,,,not_attempted_pdf_available,5.0,high-priority delta ingest candidate,2026,Disorder-mediated synchronization resonance in coupled semiconductor lasers,https://arxiv.org/pdf/2509.07302.pdf,10.1103/d8g4-f4qk,2509.07302,W7118327296,
01KRCY4CR7TGT7W7APKHHNSHNY,7.5,active_learning_uncertainty_hotspot,False,False,False,True,,,not_attempted_pdf_available,5.0,high-priority delta ingest candidate,2025,Arbitrary Total Angular Momentum Vectorial Holography Using Bi-Layer Metasurfaces,https://arxiv.org/pdf/2509.24139.pdf,10.1002/adma.202519106,2509.24139,W7127442414,
01KRCY4CYW009DT73S43GCKSJV,7.5,active_learning_uncertainty_hotspot,False,False,False,True,,,not_attempted_pdf_available,5.0,high-priority delta ingest candidate,2026,Integrated Photonic Quantum Computing: From Silicon to Lithium Niobate,https://arxiv.org/pdf/2601.16484.pdf,,2601.16484,,2aa9910564dedf05a9923ae3e87e359cd63895b4
01KRCY4D04J5JFEB4PTGS219B3,7.5,active_learning_uncertainty_hotspot,False,False,False,True,,,not_attempted_pdf_available,5.0,high-priority delta ingest candidate,2026,Moderate-terahertz-induced plateau expansion of high-order harmonic generation to soft X-ray region,https://arxiv.org/pdf/2601.16747.pdf,,2601.16747,,32dbadf8d6bf86bcdd78f1e63160b3a772cfa7ba
01KRCY4D1DQP8M2FQ3PAWZEPGC,7.5,active_learning_uncertainty_hotspot,False,False,False,True,,,not_attempted_pdf_available,5.0,high-priority delta ingest candidate,2026,Nonlinear dynamics of spatial soliton in a Kerr micro-ring,https://arxiv.org/pdf/2602.00043.pdf,,2602.00043,,d3dada2c596296e4e6658926abfdfa27e34f9b4b
01KRCY4DDGBZ7R68WMNCJB98FV,7.5,active_learning_uncertainty_hotspot,False,False,False,True,,,not_attempted_pdf_available,5.0,high-priority delta ingest candidate,2026,Enhanced selfphase modulation in silicon nitride waveguides with integrated 2D MoS2 films,https://arxiv.org/pdf/2602.00938.pdf,10.1002/admt.202502349,2602.00938,W7127405306,
01KRCY4EPNTJFN2GV2GY6EABNK,7.5,active_learning_uncertainty_hotspot,False,False,False,True,,,not_attempted_pdf_available,5.0,high-priority delta ingest candidate,2026,Rotating fluorescent nanodiamond assemblies with focused Laguerre-Gaussian beams,https://arxiv.org/pdf/2602.03005.pdf,,2602.03005,,ebd6a96c7507ac97d24e4c1dbe1b294deabfe446
01KRCY4FTZ234N4HEAF67PA85D,7.5,active_learning_uncertainty_hotspot,False,False,False,True,,,not_attempted_pdf_available,5.0,high-priority delta ingest candidate,2025,"Dynamical thermalization, Rayleigh-Jeans condensate, vortexes and wave collapse in quantum chaos fibers and fluid of light",https://arxiv.org/pdf/2506.06534.pdf,10.1088/1751-8121/ae3ebe,2506.06534,W7125901057,
01KRCY4G8XDVGGA7J6WTA6XQ1D,7.5,active_learning_uncertainty_hotspot,False,False,False,True,,,not_attempted_pdf_available,5.0,high-priority delta ingest candidate,2026,Quantum dot single photon source on SiN integrated with coupled crossover waveguides,https://arxiv.org/pdf/2602.05491.pdf,10.35848/1882-0786/ae4169,2602.05491,W7127356660,
01KRCY4HN9R88F0YZXGBR5F88M,7.5,active_learning_uncertainty_hotspot,False,False,False,True,,,not_attempted_pdf_available,5.0,high-priority delta ingest candidate,2026,HoloHema: Digital Holographic Hematology Analyzer,https://arxiv.org/pdf/2602.04618.pdf,10.21996/0987122a-4cc6-48ce-bfc4-86e2e6d52f19,2602.04618,W6907458462,
01KRCY4K0QS3VRJFPJ620Q8FBG,7.5,active_learning_uncertainty_hotspot,False,False,False,True,,,not_attempted_pdf_available,5.0,high-priority delta ingest candidate,2026,Circularly polarized light scattering imaging of a cancerous layer creeping under a healthy layer for the diagnosis of early-stage cervical cancer,https://arxiv.org/pdf/2508.13686.pdf,10.1117/1.JBO.31.2.027002,2508.13686,W7128187877,
01KRCY4K5DYCC9GMGHEV4HWJCH,7.5,active_learning_uncertainty_hotspot,False,False,False,True,,,not_attempted_pdf_available,5.0,high-priority delta ingest candidate,2026,Fast compression of pure-quartic solitons in nonlinear optical fibers via shortcuts to adiabaticity,https://arxiv.org/pdf/2601.16666.pdf,10.1103/yzgb-y1tc,2601.16666,W7125599961,
01KRCY4K8HFQ1ACKM7FVFTCX9Q,7.5,active_learning_uncertainty_hotspot,False,False,False,True,,,not_attempted_pdf_available,5.0,high-priority delta ingest candidate,2026,MoOCl$_2$ as a Hyperbolic Planar Platform for Nanooptics at Telecom Frequencies,https://arxiv.org/pdf/2602.09186.pdf,,2602.09186,,beda1b09fb5f9bb54f393503047f5e60db50784c
01KRCY4KXQGQGQC13DDGKKYV21,7.5,active_learning_uncertainty_hotspot,False,False,False,True,,,not_attempted_pdf_available,5.0,high-priority delta ingest candidate,2025,Unbalanced CRLH Leaky-wave Antenna With Broadside Radiation Based On Spin Photonic Topological Insulator Featured Hexagonal Configuration In Armchair Arrangement,https://arxiv.org/pdf/2411.15820.pdf,10.1109/JMMCT.2026.3659773,2411.15820,W4405032999,
